duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7,
1.000000,-0.660680,0.000000,0.000000,0.000000,-0.005595,0.006021,-0.002773,0.000506,0.121210,0.000000,0.000000,0.000000,-0.010053,0.010814,-0.004979,0.000908,1.299800,0.000000,0.000000,0.000000,0.007091,-0.007626,0.003511,-0.000640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,-0.662521,-0.005371,-0.004331,0.000073,0.000616,-0.000510,0.000214,-0.000038,0.117900,-0.009661,-0.007798,0.000122,0.001106,-0.000916,0.000385,-0.000068,1.302136,0.006819,0.005507,-0.000083,-0.000780,0.000646,-0.000271,0.000048,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,-0.671868,-0.012880,-0.003100,0.000393,-0.000050,0.000034,-0.000013,0.000002,0.101070,-0.023214,-0.005613,0.000697,-0.000089,0.000062,-0.000024,0.000004,1.314021,0.016402,0.003976,-0.000489,0.000063,-0.000043,0.000017,-0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,-0.687481,-0.017991,-0.002027,0.000352,0.000003,-0.000002,0.000001,-0.000000,0.072893,-0.032510,-0.003711,0.000623,0.000005,-0.000003,0.000001,-0.000000,1.333944,0.023002,0.002643,-0.000438,-0.000004,0.000002,-0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,-0.707147,-0.020988,-0.000970,0.000350,-0.000003,-0.000001,0.000000,-0.000000,0.037297,-0.038055,-0.001833,0.000625,-0.000002,-0.000000,0.000000,-0.000000,1.359148,0.026965,0.001319,-0.000442,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,-0.728757,-0.021889,0.000063,0.000339,-0.000002,0.000000,0.000000,-0.000000,-0.001967,-0.039853,0.000031,0.000619,-0.000001,0.000000,-0.000000,0.000000,1.386991,0.028279,-0.000005,-0.000441,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,-0.750246,-0.020754,0.001069,0.000333,-0.000001,-0.000000,0.000000,-0.000000,-0.041171,-0.037937,0.001884,0.000617,0.000000,-0.000000,0.000000,-0.000000,1.414825,0.026948,-0.001326,-0.000441,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,-0.769599,-0.017621,0.002061,0.000327,-0.000003,0.000003,-0.000003,0.000002,-0.076606,-0.032319,0.003731,0.000611,-0.000006,0.000005,-0.000005,0.000004,1.440006,0.022975,-0.002645,-0.000436,0.000004,-0.000004,0.000004,-0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,-0.784833,-0.012519,0.003055,0.000365,0.000047,-0.000021,0.000050,-0.000037,-0.104585,-0.023024,0.005591,0.000682,0.000088,-0.000040,0.000092,-0.000067,1.459902,0.016377,-0.003973,-0.000487,-0.000062,0.000028,-0.000065,0.000048,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,-0.793893,-0.005190,0.004197,0.000056,-0.000592,0.000002,-0.000735,0.000486,-0.121264,-0.009565,0.007728,0.000113,-0.001094,0.000004,-0.001359,0.000897,1.471768,0.006807,-0.005498,-0.000082,0.000778,-0.000003,0.000968,-0.000639,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
