duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7,
1.000000,0.000000,0.000000,0.000000,0.000000,0.074358,-0.080059,0.036875,-0.006725,1.000000,0.000000,0.000000,0.000000,0.008664,-0.009525,0.004428,-0.000812,0.000000,0.000000,0.000000,0.000000,-0.002250,0.002432,-0.001121,0.000205,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,0.024449,0.071312,0.057458,-0.001035,-0.008190,0.006785,-0.002853,0.000506,1.002754,0.007908,0.006087,-0.000474,-0.000977,0.000822,-0.000349,0.000063,-0.000734,-0.002134,-0.001699,0.000059,0.000255,-0.000206,0.000087,-0.000015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,0.148433,0.170714,0.040898,-0.005289,0.000657,-0.000457,0.000177,-0.000031,1.015833,0.017204,0.003094,-0.000964,0.000079,-0.000056,0.000022,-0.000004,-0.004388,-0.004952,-0.001072,0.000218,-0.000011,0.000014,-0.000005,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,0.355103,0.237838,0.026423,-0.004755,-0.000042,0.000021,-0.000004,-0.000000,1.035207,0.020639,0.000363,-0.000904,-0.000006,0.000000,0.000002,-0.000001,-0.010196,-0.006442,-0.000402,0.000244,0.000014,0.000001,-0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,0.614583,0.276330,0.012050,-0.004802,-0.000006,0.000018,-0.000035,0.000012,1.055300,0.018635,-0.002373,-0.000922,-0.000014,0.000016,-0.000030,0.000012,-0.016782,-0.006455,0.000422,0.000310,0.000023,-0.000003,0.000010,-0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,0.898151,0.285966,-0.002481,-0.004923,-0.000019,-0.000075,0.000229,-0.000047,1.070624,0.011048,-0.005271,-0.001012,0.000025,-0.000068,0.000233,-0.000071,-0.022479,-0.004567,0.001544,0.000466,0.000055,0.000032,-0.000055,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,1.176801,0.266828,-0.015668,-0.002815,0.001396,-0.000316,-0.000097,0.000046,1.075508,-0.001869,-0.006837,0.000571,0.000681,-0.000534,0.000198,-0.000030,-0.025000,-0.000002,0.002850,0.000043,-0.000473,0.000100,0.000060,-0.000024,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,1.426175,0.230793,-0.019379,-0.000710,-0.000018,-0.000060,0.000048,-0.000012,1.067689,-0.012797,-0.004037,0.000863,-0.000073,0.000035,-0.000009,0.000001,-0.022446,0.004625,0.001530,-0.000503,0.000072,0.000015,-0.000022,0.000006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,1.636839,0.189744,-0.021735,-0.000825,-0.000006,0.000013,-0.000008,0.000002,1.051672,-0.018444,-0.001647,0.000777,-0.000001,-0.000000,-0.000000,0.000000,-0.016723,0.006449,0.000397,-0.000299,0.000023,-0.000009,0.000004,-0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,1.804023,0.143807,-0.024188,-0.000797,0.000021,-0.000018,0.000016,-0.000013,1.032357,-0.019413,0.000674,0.000767,-0.000006,0.000005,-0.000005,0.000003,-0.010157,0.006415,-0.000403,-0.000240,0.000012,-0.000001,0.000001,-0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,1.922850,0.093034,-0.026678,-0.001046,-0.000300,0.000126,-0.000296,0.000227,1.014382,-0.015768,0.002989,0.000819,0.000071,-0.000034,0.000078,-0.000056,-0.004373,0.004933,-0.001066,-0.000217,-0.000012,0.000009,-0.000021,0.000015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,1.987916,0.035776,-0.030046,0.001017,0.003816,0.000037,0.004573,-0.003089,1.002481,-0.007141,0.005535,0.000379,-0.000873,0.000014,-0.001119,0.000725,-0.000732,0.002127,-0.001694,-0.000060,0.000254,-0.000002,0.000310,-0.000204,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
