duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7,
1.000000,2.000000,0.000000,0.000000,0.000000,-0.085060,0.091827,-0.042346,0.007729,1.000000,0.000000,0.000000,0.000000,-0.011426,0.012606,-0.005869,0.001078,0.000000,0.000000,0.000000,0.000000,0.117649,-0.129952,0.060532,-0.011120,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,1.972150,-0.081078,-0.064972,0.001623,0.009397,-0.007800,0.003285,-0.000584,0.996389,-0.010343,-0.007897,0.000701,0.001295,-0.001099,0.000475,-0.000087,0.037110,0.106192,0.080846,-0.007468,-0.013318,0.011253,-0.004802,0.000862,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,1.832020,-0.191942,-0.044705,0.006483,-0.000755,0.000524,-0.000202,0.000035,0.979435,-0.022104,-0.003710,0.001352,-0.000116,0.000142,-0.000109,0.000031,0.210676,0.225702,0.037151,-0.014062,0.001100,-0.000796,0.000334,-0.000064,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,1.601458,-0.263273,-0.026848,0.005877,0.000050,-0.000002,-0.000015,0.000005,0.954921,-0.025655,0.000093,0.001218,0.000046,-0.000493,0.000552,-0.000151,0.460042,0.259795,-0.002727,-0.013177,-0.000104,0.000136,-0.000187,0.000061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,1.317250,-0.299209,-0.009069,0.005918,-0.000020,-0.000226,0.000179,-0.000040,0.930531,-0.021843,0.004198,0.002223,0.000573,0.004004,-0.003664,0.000785,0.703838,0.214378,-0.043047,-0.013837,-0.000090,-0.000364,0.001110,-0.000225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,1.014784,-0.300010,0.008143,0.005743,0.000120,0.000148,-0.000302,0.000040,0.916807,-0.000954,0.015873,-0.001243,-0.006882,0.001496,0.002684,-0.001162,0.861762,0.089675,-0.076816,-0.003512,0.006868,-0.001569,-0.000392,0.000211,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,0.728666,-0.266808,0.023876,0.003050,-0.002283,0.000524,0.000143,-0.000070,0.926617,0.014976,0.001651,-0.000825,0.000169,0.000759,-0.000789,0.000227,0.876227,-0.055746,-0.063297,0.007797,0.000513,-0.000436,0.000200,-0.000039,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,0.487099,-0.216048,0.025245,-0.000431,0.000030,0.000094,-0.000076,0.000018,0.942785,0.017131,0.000717,-0.000387,0.000081,-0.000186,0.000141,-0.000036,0.765219,-0.158151,-0.039012,0.008115,-0.000041,0.000034,-0.000016,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,0.295932,-0.166585,0.024325,-0.000239,0.000010,-0.000019,0.000012,-0.000003,0.960245,0.017388,-0.000469,-0.000378,-0.000008,0.000030,-0.000021,0.000005,0.576152,-0.211896,-0.014742,0.008088,0.000006,-0.000008,0.000004,-0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,0.153432,-0.118659,0.023588,-0.000262,-0.000015,0.000012,-0.000010,0.000009,0.976791,0.015341,-0.001562,-0.000351,0.000009,-0.000008,0.000006,-0.000003,0.357601,-0.217123,0.009494,0.008038,-0.000051,0.000051,-0.000051,0.000038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,0.058094,-0.072265,0.022873,-0.000088,0.000205,-0.000079,0.000190,-0.000152,0.990224,0.011178,-0.002610,-0.000376,-0.000043,0.000020,-0.000047,0.000034,0.157998,-0.174009,0.033847,0.008659,0.000776,-0.000373,0.000853,-0.000606,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,0.008779,-0.026278,0.022718,-0.001563,-0.002648,-0.000056,-0.003070,0.002117,0.998380,0.004716,-0.003782,-0.000091,0.000546,-0.000003,0.000683,-0.000449,0.027145,-0.078221,0.060826,0.003892,-0.009498,0.000145,-0.012184,0.007895,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
