duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7,
1.000000,0.000000,0.000000,0.000000,0.000000,0.049761,-0.053341,0.024521,-0.004466,0.000000,0.000000,0.000000,0.000000,-0.047980,0.053167,-0.024798,0.004559,0.000000,0.000000,0.000000,0.000000,0.069667,-0.076972,0.035856,-0.006587,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,0.016474,0.048198,0.039172,-0.000273,-0.005454,0.004504,-0.001889,0.000335,-0.015051,-0.042957,-0.032434,0.003363,0.005455,-0.004616,0.001972,-0.000355,0.021964,0.062835,0.047796,-0.004475,-0.007894,0.006667,-0.002844,0.000510,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,0.101065,0.117430,0.029351,-0.003128,0.000437,-0.000302,0.000117,-0.000020,-0.084623,-0.089646,-0.013642,0.006053,-0.000454,0.000322,-0.000137,0.000028,0.124559,0.133272,0.021741,-0.008390,0.000650,-0.000468,0.000193,-0.000036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,0.244950,0.167544,0.020896,-0.002771,-0.000028,0.000016,-0.000006,0.000001,-0.182098,-0.099602,0.003542,0.005686,0.000068,0.000014,0.000092,-0.000042,0.271520,0.152748,-0.002072,-0.007870,-0.000054,0.000058,-0.000071,0.000022,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,0.430603,0.200965,0.012511,-0.002802,0.000001,-0.000001,0.000001,-0.000000,-0.272340,-0.074859,0.021650,0.006472,0.000050,-0.000875,-0.000593,0.000129,0.414281,0.124796,-0.026026,-0.008149,-0.000050,-0.000115,0.000389,-0.000070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,0.641278,0.217586,0.004114,-0.002794,0.000004,-0.000001,0.000000,-0.000000,-0.320367,-0.018982,0.026409,-0.009451,-0.008727,0.016363,-0.005650,0.000088,0.505056,0.049365,-0.047560,-0.004173,0.002756,-0.000776,0.000254,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,0.860186,0.217442,-0.004251,-0.002782,0.000004,-0.000001,-0.000000,0.000000,-0.320317,0.019106,0.026420,0.009345,-0.008589,0.001584,0.000401,-0.000152,0.504923,-0.049598,-0.047469,0.004210,0.002723,-0.000742,-0.000098,0.000069,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,1.070598,0.200603,-0.012586,-0.002778,-0.000001,0.000002,-0.000001,0.000001,-0.272202,0.074892,0.021595,-0.006457,0.000036,0.000335,-0.000215,0.000045,0.414017,-0.124831,-0.025944,0.008132,-0.000049,-0.000099,0.000084,-0.000022,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,1.255837,0.167102,-0.020902,-0.002748,0.000028,-0.000026,0.000025,-0.000020,-0.181970,0.099560,0.003519,-0.005678,0.000069,-0.000082,0.000058,-0.000028,0.271288,-0.152664,-0.002034,0.007857,-0.000053,0.000064,-0.000058,0.000036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,1.399295,0.117044,-0.029288,-0.003104,-0.000435,0.000194,-0.000451,0.000333,-0.084552,0.089580,-0.013641,-0.006045,-0.000453,0.000229,-0.000509,0.000354,0.124434,-0.133153,0.021738,0.008376,0.000649,-0.000323,0.000728,-0.000510,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,1.483590,0.048016,-0.039034,-0.000260,0.005431,-0.000009,0.006714,-0.004447,-0.015037,0.042918,-0.032407,-0.003357,0.005450,-0.000120,0.007108,-0.004555,0.021940,-0.062767,0.047748,0.004465,-0.007885,0.000160,-0.010239,0.006579,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
