duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7,
1.000000,0.015698,0.000000,0.000000,0.000000,-0.016377,0.017620,-0.008113,0.001479,1.107000,0.000000,0.000000,0.000000,-0.026136,0.028078,-0.012920,0.002355,1.489000,0.000000,0.000000,0.000000,-0.001705,0.001830,-0.000842,0.000153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,0.010307,-0.015731,-0.012693,0.000206,0.001802,-0.001492,0.000627,-0.000111,1.098377,-0.025191,-0.020386,0.000254,0.002872,-0.002375,0.000998,-0.000177,1.488437,-0.001646,-0.001335,0.000014,0.000187,-0.000155,0.000065,-0.000012,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,-0.017086,-0.037769,-0.009114,0.001141,-0.000145,0.000100,-0.000039,0.000007,1.054370,-0.060841,-0.014891,0.001756,-0.000228,0.000160,-0.000062,0.000011,1.485556,-0.003989,-0.000984,0.000113,-0.000015,0.000010,-0.000004,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,-0.062905,-0.052841,-0.006004,0.001018,0.000007,-0.000006,0.000002,-0.000000,0.980276,-0.085761,-0.010091,0.001584,0.000020,-0.000008,0.000003,-0.000001,1.480688,-0.005644,-0.000674,0.000103,0.000002,-0.000001,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,-0.120729,-0.061787,-0.002944,0.001017,-0.000003,0.000000,0.000000,-0.000000,0.886022,-0.101137,-0.005265,0.001626,0.000007,-0.000000,0.000001,-0.000000,1.474475,-0.006677,-0.000357,0.000108,0.000001,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,-0.184446,-0.064637,0.000089,0.001006,-0.000002,-0.000000,0.000000,-0.000000,0.781254,-0.106758,-0.000342,0.001657,0.000009,-0.000001,0.000001,-0.000000,1.467550,-0.007062,-0.000026,0.000112,0.000001,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,-0.247989,-0.061447,0.003098,0.001000,-0.000001,-0.000001,0.000000,-0.000000,0.675819,-0.102435,0.004685,0.001697,0.000012,-0.000002,0.000002,-0.000001,1.460574,-0.006775,0.000315,0.000114,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,-0.305341,-0.052262,0.006079,0.000982,-0.000011,0.000009,-0.000008,0.000007,0.579777,-0.087936,0.009827,0.001721,-0.000006,0.000013,-0.000014,0.000011,1.454229,-0.005802,0.000658,0.000113,-0.000001,0.000001,-0.000001,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,-0.350547,-0.037165,0.009057,0.001089,0.000140,-0.000063,0.000148,-0.000109,0.503393,-0.063082,0.015114,0.001947,0.000248,-0.000112,0.000256,-0.000187,1.449198,-0.004146,0.001002,0.000125,0.000016,-0.000007,0.000017,-0.000012,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,-0.377451,-0.015416,0.012464,0.000169,-0.001760,0.000006,-0.002186,0.001444,0.457576,-0.026355,0.021232,0.000386,-0.003027,0.000013,-0.003772,0.002486,1.446191,-0.001726,0.001393,0.000022,-0.000198,0.000001,-0.000246,0.000162,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
