duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7,
1.000000,-0.226600,0.000000,0.000000,0.000000,0.002912,-0.003111,0.001428,-0.000260,-0.063362,0.000000,0.000000,0.000000,-0.002732,0.002941,-0.001354,0.000247,1.909000,0.000000,0.000000,-0.000000,0.003290,-0.003557,0.001641,-0.000300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,-0.225631,0.002842,0.002324,0.000003,-0.000318,0.000262,-0.000110,0.000019,-0.064261,-0.002622,-0.002114,0.000036,0.000301,-0.000249,0.000105,-0.000019,1.910075,0.003126,0.002498,-0.000071,-0.000364,0.000303,-0.000128,0.000023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,-0.220609,0.007013,0.001805,-0.000165,0.000025,-0.000017,0.000007,-0.000001,-0.068823,-0.006285,-0.001510,0.000193,-0.000024,0.000017,-0.000007,0.000001,1.915462,0.007359,0.001689,-0.000259,0.000030,-0.000020,0.000008,-0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,-0.211942,0.010175,0.001362,-0.000149,-0.000006,-0.000002,0.000000,0.000000,-0.076437,-0.008766,-0.000977,0.000177,0.000002,-0.000001,0.000000,-0.000000,1.924267,0.010016,0.000981,-0.000228,0.000003,0.000003,-0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,-0.200562,0.012420,0.000865,-0.000185,-0.000010,0.000000,0.000000,-0.000000,-0.086001,-0.010183,-0.000440,0.000179,-0.000001,-0.000000,0.000000,-0.000000,1.935041,0.011317,0.000336,-0.000197,0.000009,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,-0.187472,0.013559,0.000257,-0.000219,-0.000008,0.000000,-0.000000,0.000000,-0.096446,-0.010530,0.000090,0.000172,-0.000004,-0.000001,0.000000,0.000000,1.946506,0.011433,-0.000204,-0.000165,0.000006,-0.000001,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,-0.173883,0.013383,-0.000448,-0.000249,-0.000005,0.000002,-0.000001,0.000000,-0.106719,-0.009852,0.000578,0.000153,-0.000004,0.000001,-0.000000,-0.000000,1.957576,0.010550,-0.000671,-0.000148,0.000002,-0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,-0.161200,0.011728,-0.001212,-0.000256,0.000001,-0.000002,0.000002,-0.000002,-0.115844,-0.008252,0.001017,0.000142,-0.000003,0.000002,-0.000001,0.000001,1.967308,0.008770,-0.001106,-0.000143,0.000002,-0.000001,0.000001,-0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,-0.150941,0.008532,-0.001994,-0.000285,-0.000034,0.000015,-0.000035,0.000026,-0.122938,-0.005796,0.001444,0.000157,0.000021,-0.000010,0.000022,-0.000017,1.974830,0.006131,-0.001540,-0.000160,-0.000023,0.000010,-0.000024,0.000017,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,-0.144716,0.003599,-0.002886,-0.000070,0.000417,-0.000002,0.000521,-0.000343,-0.127116,-0.002382,0.001935,0.000015,-0.000270,0.000001,-0.000334,0.000221,1.979242,0.002511,-0.002043,-0.000011,0.000284,-0.000000,0.000350,-0.000232,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
