duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7,
0.250000,-3.300000,0.000000,0.000000,0.000000,0.371339,-0.482492,0.259857,-0.057039,-2.000000,0.000000,0.000000,0.000000,0.805862,-0.977830,0.504158,-0.102597,2.000000,0.000000,0.000000,0.000000,0.048944,-0.063808,0.034422,-0.007578,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,-3.298961,0.015210,0.077919,0.143189,-0.019353,-0.167717,0.154278,-0.056310,-1.997690,0.034047,0.176849,0.338240,0.000114,-0.357138,0.312422,-0.110472,2.000137,0.002002,0.010246,0.018785,-0.002689,-0.022138,0.020400,-0.007450,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,-3.288256,0.077340,0.159733,0.059526,-0.115157,-0.008506,0.055590,-0.029580,-1.973119,0.180565,0.390809,0.197671,-0.213827,-0.030350,0.118413,-0.061034,2.001543,0.010153,0.020909,0.007616,-0.015311,-0.001090,0.007344,-0.003896,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,-3.258454,0.161279,0.162515,-0.047620,-0.089851,0.037383,0.004920,-0.008324,-1.901304,0.399665,0.459822,-0.006465,-0.174130,0.069735,0.013648,-0.019904,2.005448,0.021094,0.021060,-0.006613,-0.011919,0.004989,0.000673,-0.001077,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,-3.209035,0.228737,0.099064,-0.113707,-0.043062,0.034487,-0.008626,0.002044,-1.773359,0.618889,0.400962,-0.135466,-0.085051,0.065369,-0.019244,0.000607,2.011893,0.029739,0.012428,-0.015351,-0.005640,0.004670,-0.001073,0.000281,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,-3.147572,0.254884,0.002561,-0.137631,-0.006922,0.024340,-0.004326,0.003758,-1.595967,0.789819,0.276567,-0.185592,-0.021048,0.037630,-0.017067,0.005867,2.019847,0.032807,-0.000528,-0.018369,-0.000655,0.003439,-0.000480,0.000444,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,-3.085846,0.230383,-0.099632,-0.130179,0.021502,0.022460,0.002923,-0.001388,-1.384176,0.892633,0.134480,-0.187653,0.013198,0.019540,-0.006217,0.002829,2.027729,0.029123,-0.014032,-0.016964,0.003437,0.003251,0.000395,-0.000377,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,-3.036405,0.157955,-0.185550,-0.093916,0.051558,0.024252,0.001238,-0.013657,-1.155475,0.925863,0.001436,-0.163799,0.033341,0.013431,-0.000856,-0.005079,2.033885,0.019206,-0.024943,-0.011423,0.007666,0.003235,-0.000165,-0.002197,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,-3.009756,0.051251,-0.233071,-0.028681,0.075565,0.007090,-0.022430,0.007129,-0.926336,0.898202,-0.106966,-0.123026,0.046549,0.004799,-0.009587,-0.000668,2.036981,0.005130,-0.030185,-0.002088,0.010353,-0.000044,-0.004008,0.002234,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,-3.011661,-0.065920,-0.226305,0.045281,0.067298,-0.018188,-0.010492,0.008675,-0.710209,0.824597,-0.181605,-0.076564,0.043195,-0.011087,-0.011082,0.008950,2.036384,-0.009728,-0.028065,0.007291,0.007762,-0.003240,-0.000195,0.000635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,-3.041334,-0.166778,-0.170386,0.099119,0.039471,-0.023133,0.004004,-0.000769,-0.516451,0.721872,-0.225028,-0.042538,0.023841,-0.016323,0.004092,0.003217,2.032339,-0.021971,-0.020190,0.013054,0.003877,-0.002757,0.000835,-0.000299,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,-3.091997,-0.231349,-0.084641,0.125278,0.013888,-0.018346,0.002116,-0.004103,-0.350633,0.602583,-0.250236,-0.027180,0.009033,-0.006105,0.009542,0.000929,2.025801,-0.029426,-0.009334,0.015428,0.001050,-0.001912,0.000256,-0.000553,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,-3.153130,-0.249665,0.011699,0.127800,-0.009305,-0.020414,-0.005673,-0.001814,-0.216020,0.472872,-0.267610,-0.018854,0.010855,0.009255,0.011446,-0.001817,2.018105,-0.031171,0.002336,0.015288,-0.001402,-0.002232,-0.000778,-0.000208,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,-3.212876,-0.220869,0.100500,0.103715,-0.041133,-0.030683,-0.009775,0.008099,-0.114768,0.336455,-0.275600,0.001114,0.032161,0.023553,0.008982,-0.009587,2.010689,-0.027273,0.012878,0.012219,-0.005036,-0.003596,-0.001251,0.001006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,-3.260384,-0.154386,0.157661,0.041458,-0.084223,-0.033471,0.003380,0.028026,-0.047712,0.201370,-0.258694,0.049492,0.064780,0.023489,-0.007079,-0.024846,2.004843,-0.018933,0.019539,0.004682,-0.010154,-0.004003,0.000387,0.003409,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,-3.288838,-0.073633,0.152713,-0.058796,-0.107565,0.009972,0.052574,0.052988,-0.012492,0.085727,-0.194537,0.123343,0.073917,-0.020824,-0.051057,-0.041814,2.001361,-0.008991,0.018709,-0.007387,-0.012931,0.001243,0.006372,0.006409,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,-3.299015,-0.014430,0.074005,-0.136454,-0.016833,0.158221,0.150742,0.053343,-0.001038,0.015428,-0.081413,0.162574,-0.022845,-0.151597,-0.129387,-0.033257,2.000120,-0.001757,0.009019,-0.016674,-0.001899,0.019190,0.018247,0.006419,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
