duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7,
0.250000,-3.300000,0.000000,0.000000,0.000000,-0.329790,0.516062,-0.307082,0.073682,0.000000,0.000000,0.000000,0.000000,-1.136523,1.428935,-0.753062,0.159072,2.000000,0.000000,0.000000,0.000000,0.173516,-0.206401,0.104584,-0.021660,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,-3.300855,-0.012206,-0.059519,-0.093141,0.067693,0.151610,-0.172804,0.061839,-0.003218,-0.047264,-0.243788,-0.457023,0.030642,0.508959,-0.457256,0.163264,2.000500,0.007389,0.038502,0.074237,0.001718,-0.078163,0.064024,-0.023697,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,-3.308707,-0.053144,-0.089158,0.023761,0.129019,-0.028332,-0.065544,0.031943,-0.036897,-0.245394,-0.518983,-0.228852,0.327448,0.032531,-0.170897,0.087426,2.005859,0.039475,0.085877,0.043871,-0.048922,-0.012505,0.022228,-0.012322,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,-3.326732,-0.086087,-0.030567,0.118957,0.049625,-0.085447,-0.012183,0.020340,-0.132983,-0.527547,-0.570967,0.077476,0.255707,-0.112843,-0.021212,0.027042,2.021582,0.087447,0.099530,-0.007605,-0.050453,0.005414,0.000815,-0.000358,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,-3.348197,-0.077670,0.063613,0.114152,-0.057482,-0.076188,0.021095,0.033683,-0.298460,-0.784804,-0.435290,0.259724,0.109555,-0.110824,0.022816,0.000645,2.049353,0.132742,0.075792,-0.054469,-0.043117,0.006810,0.000376,0.009888,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,-3.362147,-0.029360,0.117693,0.020249,-0.114521,0.001270,0.080050,-0.034284,-0.517483,-0.948933,-0.215380,0.307232,-0.007232,-0.075668,0.021689,-0.001801,2.086264,0.157883,0.020060,-0.091861,-0.028845,0.020758,0.018290,-0.007760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,-3.362243,0.026561,0.094120,-0.073149,-0.056636,0.077161,0.022394,-0.051777,-0.763474,-1.000822,0.001743,0.259239,-0.082469,-0.044284,0.017186,0.016297,2.125465,0.149386,-0.055496,-0.103077,0.010006,0.037852,0.005857,-0.018116,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,-3.351007,0.057916,0.030327,-0.081640,0.032495,0.042402,-0.066939,0.034700,-1.009880,-0.957234,0.159669,0.156692,-0.112799,0.004503,0.045819,-0.026533,2.157808,0.103679,-0.123166,-0.070060,0.052905,0.022106,-0.025168,0.005217,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,-3.335754,0.060298,-0.015303,-0.038818,0.041719,-0.013088,-0.006621,0.006143,-1.237187,-0.854759,0.237733,0.057399,-0.078725,0.039582,0.000569,-0.007553,2.175158,0.032559,-0.153785,-0.010490,0.059796,-0.009670,-0.016324,0.011123,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,-3.322094,0.047692,-0.031079,-0.006508,0.022511,-0.015294,0.003679,0.000744,-1.435391,-0.729287,0.257323,0.002558,-0.032844,0.031023,-0.011730,0.000428,2.173743,-0.042828,-0.141469,0.039681,0.038487,-0.020133,0.002543,0.001934,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,-3.312141,0.032063,-0.029677,0.007695,0.007249,-0.008912,0.004717,-0.001051,-1.601691,-0.601661,0.251093,-0.014504,-0.004828,0.014072,-0.010563,0.001735,2.154946,-0.104092,-0.100232,0.066644,0.016763,-0.014034,0.005514,-0.002132,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,-3.305839,0.018972,-0.022325,0.010705,-0.000043,-0.003217,0.002783,-0.001082,-1.736647,-0.478920,0.240019,-0.013602,0.003807,0.000454,-0.007514,0.000941,2.123752,-0.140910,-0.045876,0.076067,0.003223,-0.008612,0.001528,-0.002923,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,-3.302327,0.009766,-0.014674,0.009373,-0.002047,-0.000433,0.000877,-0.000609,-1.841575,-0.361256,0.230896,-0.011730,-0.002154,-0.009543,-0.006152,0.001542,2.086850,-0.149548,0.011067,0.073986,-0.007709,-0.010039,-0.003886,-0.001036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,-3.300664,0.004053,-0.008441,0.007246,-0.002099,0.000115,-0.000185,-0.000108,-1.917660,-0.248362,0.219471,-0.021560,-0.019008,-0.016461,-0.003952,0.006114,2.051270,-0.130845,0.061848,0.058647,-0.024467,-0.016858,-0.006210,0.004866,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,-3.300074,0.001061,-0.003789,0.005147,-0.002187,-0.000271,-0.000382,0.000417,-1.966462,-0.144191,0.193495,-0.051255,-0.039946,-0.013779,0.006326,0.015494,2.023228,-0.090811,0.093760,0.022368,-0.048701,-0.019066,0.001726,0.016392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,-3.299973,-0.000011,-0.000805,0.002727,-0.002657,-0.000257,0.000338,0.001046,-1.991384,-0.059756,0.138609,-0.095717,-0.042764,0.016672,0.033862,0.025256,2.006527,-0.043115,0.089731,-0.035469,-0.061951,0.005952,0.030503,0.030766,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,-3.299994,-0.000070,0.000246,0.000159,-0.002089,0.001648,0.002228,0.001488,-1.999296,-0.010504,0.055892,-0.114027,0.023634,0.100040,0.081449,0.017670,2.000575,-0.008425,0.043246,-0.079960,-0.009088,0.091985,0.087505,0.030810,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
