duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7,
0.250000,-3.550000,0.000000,0.000000,0.000000,-0.120958,0.175170,-0.100145,0.024070,-0.500000,0.000000,0.000000,0.000000,-0.206522,0.232409,-0.113584,0.020764,1.135000,0.000000,0.000000,0.000000,0.473198,-0.555078,0.279546,-0.054397,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,-3.550324,-0.004684,-0.023363,-0.039481,0.017282,0.056444,-0.056064,0.021367,-0.500606,-0.008998,-0.047362,-0.093923,-0.011141,0.089662,-0.074207,0.025279,1.136371,0.020278,0.105982,0.206195,0.011676,-0.207832,0.177277,-0.061629,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,-3.553462,-0.021878,-0.040521,-0.001521,0.046962,-0.000303,-0.018720,0.010416,-0.507256,-0.049627,-0.111802,-0.068759,0.045192,0.010867,-0.029699,0.014889,1.151169,0.109535,0.241657,0.134949,-0.115621,-0.021104,0.068925,-0.034959,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,-3.561309,-0.039586,-0.024982,0.040826,0.034730,-0.015227,-0.000938,0.002185,-0.527544,-0.115531,-0.146161,-0.024020,0.039076,-0.014715,-0.004074,0.005675,1.195307,0.248372,0.299535,0.022897,-0.096502,0.037824,0.008855,-0.012185,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,-3.572008,-0.042551,0.016272,0.066045,0.016012,-0.014007,0.002471,-0.001660,-0.565799,-0.190975,-0.151944,0.005361,0.019966,-0.013680,0.005451,0.000847,1.276140,0.397171,0.286698,-0.048864,-0.047584,0.035834,-0.011404,-0.000700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,-3.580548,-0.021293,0.069732,0.073847,-0.000088,-0.012478,-0.000805,-0.001630,-0.622890,-0.264928,-0.142236,0.018597,0.008440,-0.004524,0.006801,-0.001260,1.392434,0.529016,0.237123,-0.077711,-0.013866,0.018027,-0.012096,0.002777,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,-3.580372,0.027163,0.123054,0.065486,-0.017331,-0.015562,-0.004124,0.002544,-0.697691,-0.332082,-0.125458,0.026162,0.008472,0.003894,0.004716,-0.003340,1.538255,0.632426,0.175805,-0.083711,-0.001154,0.003551,-0.007133,0.003157,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,-3.564951,0.099562,0.163049,0.037488,-0.039259,-0.017823,-0.000221,0.011877,-0.788106,-0.389278,-0.101844,0.038085,0.015934,0.006346,-0.000931,-0.007116,1.706039,0.704593,0.112790,-0.084443,-0.001677,-0.002979,-0.001702,0.003582,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,-3.529454,0.185333,0.173889,-0.011356,-0.055250,-0.001771,0.020487,-0.010558,-0.891128,-0.431957,-0.066514,0.056721,0.019103,-0.004656,-0.013505,0.012034,1.887907,0.744989,0.048338,-0.088024,-0.005038,-0.000764,0.004555,-0.004039,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,-3.472643,0.266762,0.145360,-0.062754,-0.044032,0.015755,0.002480,-0.003643,-1.002321,-0.453535,-0.018082,0.070339,0.007203,-0.009238,0.007273,-0.003002,2.075781,0.752343,-0.019505,-0.092668,-0.003931,0.000830,-0.002489,0.002181,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,-3.398005,0.325240,0.084315,-0.096662,-0.024005,0.015055,-0.003452,0.002113,-1.115715,-0.449080,0.036295,0.073630,0.000832,-0.002283,0.001955,-0.003225,2.261184,0.724975,-0.090452,-0.096561,-0.004035,0.000017,0.001325,0.003119,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,-3.313015,0.348051,0.005011,-0.112047,-0.007266,0.012759,0.000624,0.003833,-1.224564,-0.417113,0.091521,0.073205,-0.001952,-0.003550,-0.003793,-0.002707,2.435251,0.661405,-0.164241,-0.099744,-0.001065,0.006108,0.006963,0.003270,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,-3.227455,0.329353,-0.079640,-0.110619,0.011364,0.018549,0.007885,0.001021,-1.321991,-0.357845,0.144860,0.067479,-0.011426,-0.012615,-0.008908,0.000136,2.588782,0.560682,-0.238019,-0.094369,0.014885,0.020610,0.013302,-0.000458,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
