duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7,
0.250000,-3.550000,0.000000,0.000000,0.000000,0.269437,-0.337244,0.177199,-0.037339,-1.500000,0.000000,0.000000,0.000000,0.202310,-0.229737,0.112890,-0.020900,1.135000,0.000000,0.000000,0.000000,0.111282,-0.084255,0.025820,0.001354,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,-3.549236,0.011227,0.057962,0.108929,-0.006414,-0.120662,0.107726,-0.038520,-1.499408,0.008783,0.046156,0.091144,0.009542,-0.088184,0.073322,-0.025013,1.135359,0.005463,0.030106,0.066876,0.030910,-0.044285,0.026736,-0.006671,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,-3.541223,0.058440,0.123922,0.055500,-0.077314,-0.008491,0.040138,-0.020611,-1.492936,0.048211,0.108097,0.065065,-0.045628,-0.010361,0.029294,-0.014515,1.139735,0.034268,0.086365,0.077551,-0.003029,-0.012898,0.014700,-0.006137,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,-3.518303,0.126010,0.137157,-0.017396,-0.061570,0.025574,0.004818,-0.006068,-1.473292,0.111552,0.139584,0.020131,-0.039054,0.015104,0.004335,-0.005310,1.154890,0.091626,0.142113,0.070216,-0.008727,0.001222,0.003996,-0.004127,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,-3.478715,0.187995,0.105175,-0.062306,-0.028404,0.025265,-0.005050,0.000763,-1.436503,0.182989,0.142543,-0.008854,-0.019013,0.014926,-0.004513,-0.000722,1.187743,0.175342,0.191843,0.062937,-0.005710,0.001886,-0.003169,-0.002723,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,-3.426203,0.227590,0.051461,-0.076394,-0.001140,0.018711,-0.003159,0.001084,-1.382046,0.251676,0.130826,-0.020047,-0.004982,0.007288,-0.005560,0.000545,1.244531,0.282721,0.236958,0.057043,-0.007813,-0.006317,-0.008123,-0.000748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,-3.367270,0.239274,-0.003501,-0.066678,0.019880,0.015100,-0.000807,-0.003622,-1.311277,0.313129,0.114746,-0.022137,-0.000786,-0.000321,-0.004616,0.000800,1.330874,0.411235,0.275332,0.042642,-0.023734,-0.019122,-0.010009,0.005033,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,-3.308620,0.226548,-0.043817,-0.038108,0.036017,0.008603,-0.006870,-0.012087,-1.226173,0.366271,0.097545,-0.024457,-0.005077,-0.006116,-0.003400,0.002055,1.451444,0.554989,0.294942,0.004516,-0.054268,-0.026718,-0.002025,0.017960,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,-3.255171,0.199852,-0.058198,-0.000514,0.033721,-0.018027,-0.028563,0.028291,-1.128918,0.410004,0.076186,-0.034138,-0.014787,-0.008299,-0.000060,0.004901,1.608458,0.699412,0.274054,-0.064627,-0.079742,-0.005036,0.029237,-0.014465,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,-3.208744,0.172293,-0.049848,0.016882,-0.000119,-0.023768,0.020224,-0.006835,-1.022254,0.440618,0.043837,-0.053461,-0.022537,-0.001632,0.008464,-0.003777,1.799119,0.819386,0.196309,-0.140358,-0.066538,0.020821,0.004542,-0.004906,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,-3.168542,0.150169,-0.039900,0.007294,-0.014607,-0.002191,0.008204,-0.003477,-0.910283,0.451115,-0.004546,-0.074889,-0.018707,0.006384,0.002043,0.000638,2.013803,0.887490,0.069508,-0.193135,-0.038938,0.021777,-0.003404,0.004399,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
