duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7,
1.000000,-0.520030,0.000000,0.000000,0.000000,0.014075,-0.014919,0.006822,-0.001238,-0.194220,0.000000,0.000000,0.000000,-0.002858,0.003136,-0.001457,0.000267,1.350200,0.000000,0.000000,0.000000,-0.015941,0.016926,-0.007748,0.001407,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,-0.515289,0.013975,0.011596,0.000219,-0.001527,0.001247,-0.000520,0.000092,-0.195132,-0.002622,-0.002029,0.000143,0.000320,-0.000271,0.000115,-0.000020,1.344844,-0.015770,-0.013051,-0.000205,0.001727,-0.001418,0.000591,-0.000104,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,-0.490208,0.035471,0.009683,-0.000614,0.000115,-0.000083,0.000032,-0.000005,-0.199496,-0.005779,-0.001095,0.000295,-0.000030,0.000018,-0.000007,0.000001,1.316614,-0.039850,-0.010801,0.000703,-0.000141,0.000094,-0.000036,0.000006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,-0.445610,0.053191,0.008061,-0.000541,-0.000014,0.000004,-0.000002,0.000000,-0.206092,-0.007145,-0.000287,0.000259,-0.000002,-0.000001,0.000000,-0.000000,1.266589,-0.059610,-0.009009,0.000574,0.000005,-0.000005,0.000002,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,-0.384911,0.067648,0.006380,-0.000575,-0.000006,-0.000000,0.000000,0.000000,-0.213269,-0.006958,0.000466,0.000242,-0.000005,0.000000,0.000000,-0.000000,1.198545,-0.075904,-0.007288,0.000568,-0.000005,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,-0.311465,0.078655,0.004615,-0.000599,-0.000003,0.000001,0.000000,0.000000,-0.219523,-0.005315,0.001169,0.000227,-0.000003,-0.000000,-0.000000,0.000000,1.115916,-0.088798,-0.005619,0.000541,-0.000010,-0.000001,0.000001,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,-0.228795,0.086084,0.002816,-0.000592,0.000010,0.000003,-0.000003,0.000001,-0.223445,-0.002308,0.001829,0.000211,-0.000005,-0.000001,-0.000000,0.000000,1.022029,-0.098456,-0.004061,0.000497,-0.000013,-0.000000,0.000002,-0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,-0.140476,0.089985,0.001106,-0.000550,0.000011,0.000001,-0.000002,0.000001,-0.223720,0.001955,0.002416,0.000174,-0.000014,-0.000002,0.000001,-0.000000,0.919998,-0.105132,-0.002633,0.000460,-0.000006,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,-0.049923,0.090591,-0.000480,-0.000509,0.000010,0.000001,-0.000001,0.000000,-0.219191,0.007244,0.002838,0.000102,-0.000024,-0.000003,0.000002,-0.000001,0.812689,-0.109037,-0.001281,0.000443,-0.000004,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,0.039690,0.088150,-0.001937,-0.000458,0.000018,0.000002,-0.000002,0.000001,-0.209034,0.013122,0.002988,-0.000003,-0.000029,-0.000001,0.000002,-0.000001,0.702810,-0.110285,0.000025,0.000427,-0.000004,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,0.125464,0.082978,-0.003194,-0.000374,0.000030,0.000004,-0.000004,0.000001,-0.192956,0.018973,0.002807,-0.000118,-0.000032,-0.000002,0.000004,-0.000001,0.592973,-0.108970,0.001282,0.000411,-0.000004,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,0.204906,0.075594,-0.004128,-0.000248,0.000036,0.000003,-0.000004,0.000001,-0.171325,0.024110,0.002273,-0.000233,-0.000026,0.000000,0.000002,-0.000001,0.485693,-0.105188,0.002493,0.000397,-0.000003,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,0.276159,0.066731,-0.004672,-0.000122,0.000027,0.000000,-0.000003,0.000001,-0.145200,0.027861,0.001438,-0.000315,-0.000015,0.000001,0.000001,-0.000000,0.383393,-0.099020,0.003669,0.000388,-0.000002,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,0.338122,0.057119,-0.004902,-0.000045,0.000009,-0.000003,0.000001,-0.000000,-0.116229,0.029742,0.000424,-0.000353,-0.000004,0.000002,-0.000000,0.000000,0.288428,-0.090523,0.004826,0.000384,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,0.390300,0.047204,-0.005003,-0.000026,0.000003,0.000000,-0.000000,0.000000,-0.086419,0.029519,-0.000651,-0.000362,-0.000001,0.000000,0.000000,-0.000000,0.203115,-0.079720,0.005976,0.000383,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,0.432478,0.037132,-0.005063,-0.000015,0.000002,-0.000000,-0.000000,0.000000,-0.057914,0.027128,-0.001743,-0.000366,-0.000001,0.000000,-0.000000,0.000000,0.129753,-0.066621,0.007122,0.000382,0.000000,-0.000001,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,0.464534,0.026967,-0.005099,-0.000007,0.000004,-0.000003,0.000002,-0.000002,-0.032895,0.022543,-0.002841,-0.000364,0.000003,-0.000003,0.000003,-0.000003,0.070636,-0.051234,0.008261,0.000373,-0.000007,0.000006,-0.000006,0.000005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,0.486396,0.016748,-0.005136,-0.000048,-0.000050,0.000020,-0.000047,0.000037,-0.013557,0.015766,-0.003955,-0.000413,-0.000059,0.000026,-0.000061,0.000045,0.028036,-0.033588,0.009419,0.000466,0.000112,-0.000047,0.000111,-0.000084,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,0.497919,0.006206,-0.005312,0.000303,0.000638,0.000011,0.000749,-0.000513,-0.002208,0.006461,-0.005255,-0.000032,0.000730,-0.000001,0.000903,-0.000598,0.004423,-0.013067,0.010909,-0.000290,-0.001409,-0.000011,-0.001699,0.001143,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
