duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7,
1.000000,-0.084037,0.000000,0.000000,0.000000,0.010617,-0.011381,0.005232,-0.000953,0.120960,0.000000,0.000000,0.000000,-0.024369,0.026122,-0.012008,0.002187,1.157700,0.000000,0.000000,0.000000,0.010878,-0.011660,0.005360,-0.000976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,-0.080522,0.010282,0.008356,-0.000059,-0.001164,0.000961,-0.000403,0.000071,0.112892,-0.023605,-0.019186,0.000133,0.002671,-0.002205,0.000925,-0.000164,1.161302,0.010538,0.008566,-0.000059,-0.001192,0.000984,-0.000413,0.000073,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,-0.062478,0.025048,0.006258,-0.000668,0.000093,-0.000064,0.000025,-0.000004,0.071461,-0.057517,-0.014379,0.001531,-0.000214,0.000148,-0.000057,0.000010,1.179799,0.025681,0.006422,-0.000683,0.000095,-0.000066,0.000026,-0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,-0.031790,0.035731,0.004453,-0.000591,-0.000006,0.000003,-0.000001,0.000000,0.000982,-0.082074,-0.010243,0.001355,0.000013,-0.000008,0.000003,-0.000000,1.211271,0.036653,0.004578,-0.000604,-0.000006,0.000003,-0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,0.007799,0.042853,0.002667,-0.000596,0.000001,-0.000000,0.000000,0.000000,-0.089973,-0.098468,-0.006144,0.001369,-0.000001,0.000000,-0.000000,0.000000,1.251893,0.043982,0.002749,-0.000611,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,0.052723,0.046398,0.000880,-0.000595,0.000000,0.000000,-0.000000,0.000000,-0.193217,-0.106652,-0.002041,0.001367,-0.000000,-0.000000,0.000000,-0.000000,1.298014,0.047648,0.000917,-0.000611,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,0.099406,0.046374,-0.000903,-0.000594,0.000000,-0.000000,0.000000,-0.000000,-0.300543,-0.106634,0.002059,0.001366,-0.000000,0.000000,-0.000000,0.000000,1.345968,0.047649,-0.000915,-0.000611,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,0.144283,0.042786,-0.002684,-0.000594,-0.000000,0.000001,-0.000000,0.000000,-0.403752,-0.098418,0.006157,0.001367,0.000001,-0.000001,0.000001,-0.000000,1.392091,0.043986,-0.002748,-0.000611,-0.000000,0.000001,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,0.183792,0.035639,-0.004460,-0.000586,0.000006,-0.000005,0.000005,-0.000004,-0.494647,-0.082008,0.010247,0.001351,-0.000014,0.000013,-0.000012,0.000010,1.432718,0.036658,-0.004577,-0.000605,0.000006,-0.000006,0.000005,-0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,0.214387,0.024959,-0.006248,-0.000661,-0.000093,0.000041,-0.000096,0.000071,-0.565060,-0.057455,0.014371,0.001526,0.000213,-0.000095,0.000222,-0.000164,1.464195,0.025687,-0.006423,-0.000683,-0.000095,0.000043,-0.000099,0.000073,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,0.232361,0.010238,-0.008323,-0.000055,0.001158,-0.000002,0.001431,-0.000948,-0.606442,-0.023575,0.019163,0.000130,-0.002667,0.000004,-0.003297,0.002184,1.482697,0.010541,-0.008568,-0.000059,0.001193,-0.000002,0.001475,-0.000977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
